time,open,high,low,close,tick_volume,spread,real_volume,ema20,ema50,ema_spread,atr14,rsi14,htf_trend
2026-01-19 02:00:00,4672.52,4675.96,4665.61,4668.27,5450,4,0,4609.104928407473,4606.130913454252,2.97401495322174,27.215714285714252,66.41122035858876,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.61,4669.04,5646,4,0,4609.178261740806,4606.161109532745,3.0171522080609066,27.215714285714252,66.65860384112992,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.61,4667.55,5862,4,0,4609.0363569789015,4606.102678160077,2.9336788188247738,27.215714285714252,66.18155619596531,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.61,4668.14,6043,4,0,4609.092547455092,4606.1258154150255,2.966732040066745,27.215714285714252,66.36963537401854,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.55,4666.85,6266,4,0,4608.969690312235,4606.075227179628,2.8944631326066883,27.21999999999993,65.95978937290565,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.55,4666.81,6454,4,0,4608.965880788425,4606.073658552174,2.892222236251655,27.21999999999993,65.9471618646501,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.47,4665.47,6593,4,0,4608.838261740806,4606.021109532458,2.817152208348489,27.22571428571421,65.52691649229592,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.08,4665.78,6836,4,0,4608.86778555033,4606.033266395228,2.834519155102498,27.253571428571377,65.62366052293162,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.08,4666.99,7044,4,0,4608.983023645568,4606.0807173757175,2.902306269850669,27.253571428571377,66.00402375934064,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.08,4666.47,7285,4,0,4608.933499836045,4606.060325218813,2.873174617231598,27.253571428571377,65.84002293577974,UP
2026-01-19 02:00:00,4672.52,4675.96,4665.08,4665.76,7523,4,0,4608.865880788426,4606.0324820815,2.8333987069254363,27.253571428571377,65.61741035287386,UP
2026-01-19 02:00:00,4672.52,4675.96,4664.65,4665.83,7733,4,0,4608.872547455092,4606.0352271795455,2.8373202755465172,27.284285714285684,65.63929115853641,UP
2026-01-19 02:00:00,4672.52,4675.96,4664.65,4667.21,7981,4,0,4609.003976026521,4606.089344826716,2.9146311998047167,27.284285714285684,66.07365493430503,UP
2026-01-19 02:00:00,4672.52,4675.96,4664.65,4665.36,8259,4,0,4608.82778555033,4606.016795806959,2.810989743371465,27.284285714285684,65.49265649508031,UP
2026-01-19 02:00:00,4672.52,4675.96,4663.63,4663.73,8551,4,0,4608.672547455091,4605.952874238199,2.719673216892261,27.357142857142794,64.9891519667953,UP
2026-01-19 02:00:00,4672.52,4675.96,4663.58,4665.61,8787,4,0,4608.851595074139,4606.026599728547,2.8249953455924697,27.360714285714234,65.57057199961905,UP
2026-01-19 02:00:00,4672.52,4675.96,4663.58,4664.86,8964,4,0,4608.780166502711,4605.997187963781,2.782978538930365,27.360714285714234,65.3373796766084,UP
2026-01-19 02:00:00,4672.52,4675.96,4661.18,4663.71,9148,4,0,4608.670642693187,4605.952089924473,2.7185527687142894,27.53214285714278,64.98302207130718,UP
2026-01-19 02:00:00,4672.52,4675.96,4661.18,4665.78,9361,4,0,4608.86778555033,4606.033266395228,2.834519155102498,27.53214285714278,65.62366052293162,UP
2026-01-19 02:00:00,4672.52,4675.96,4661.18,4666.75,9551,4,0,4608.960166502711,4606.071305610992,2.8888608917195597,27.53214285714278,65.92822966507161,UP
2026-01-19 02:00:00,4672.52,4675.96,4661.18,4669.17,9808,4,0,4609.190642693187,4606.166207571971,3.0244351212159017,27.53214285714278,66.70055184432167,UP
2026-01-19 02:00:00,4672.52,4675.96,4661.18,4670.15,10050,4,0,4609.283976026521,4606.2046389445995,3.0793370819210395,27.53214285714278,67.01848249027208,UP
2026-01-19 02:00:00,4672.52,4675.96,4661.18,4674.97,10380,4,0,4609.743023645568,4606.393658552831,3.349365092737571,27.53214285714278,68.1835861532477,UP
2026-01-19 02:00:00,4672.52,4678.31,4661.18,4677.19,10661,4,0,4609.954452216997,4606.480717376539,3.473734840457837,27.69999999999995,68.52332852332836,UP
2026-01-19 02:00:00,4672.52,4678.31,4661.18,4676.19,10923,4,0,4609.859214121759,4606.441501690185,3.4177124315738183,27.69999999999995,68.37119381343628,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4677.63,11135,4,0,4609.9963569789015,4606.497972278536,3.498384700365932,27.704285714285625,68.58980512623587,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.73,11346,4,0,4609.910642693187,4606.462678160816,3.447964532370861,27.704285714285625,68.45352873119921,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.79,11510,4,0,4609.916356978902,4606.465031101997,3.451325876904775,27.704285714285625,68.46265060240952,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.79,11510,4,0,4609.916356978902,4606.465031101997,3.451325876904775,27.704285714285625,68.46265060240952,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.81,11511,4,0,4609.918261740806,4606.465815415724,3.452446325081837,27.704285714285625,68.46569005397066,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.62,11513,4,0,4609.900166502712,4606.458364435317,3.4418020673947467,27.704285714285625,68.43679158828908,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.62,11513,4,0,4609.900166502712,4606.458364435317,3.4418020673947467,27.704285714285625,68.43679158828908,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.62,11513,4,0,4609.900166502712,4606.458364435317,3.4418020673947467,27.704285714285625,68.43679158828908,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.61,11514,4,0,4609.899214121759,4606.457972278454,3.4412418433048515,27.704285714285625,68.43526914914128,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.61,11514,4,0,4609.899214121759,4606.457972278454,3.4412418433048515,27.704285714285625,68.43526914914128,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.46,11515,4,0,4609.884928407473,4606.4520899255,3.4328384819727944,27.704285714285625,68.41241492494078,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.46,11515,4,0,4609.884928407473,4606.4520899255,3.4328384819727944,27.704285714285625,68.41241492494078,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.47,11516,4,0,4609.885880788425,4606.4524820823635,3.43339870606178,27.704285714285625,68.41393956945645,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.47,11516,4,0,4609.885880788425,4606.4524820823635,3.43339870606178,27.704285714285625,68.41393956945645,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.47,11516,4,0,4609.885880788425,4606.4524820823635,3.43339870606178,27.704285714285625,68.41393956945645,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.43,11517,4,0,4609.882071264616,4606.45091345491,3.4311578097058373,27.704285714285625,68.40784010813937,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.43,11517,4,0,4609.882071264616,4606.45091345491,3.4311578097058373,27.704285714285625,68.40784010813937,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.42,11518,4,0,4609.8811188836635,4606.450521298046,3.430597585617761,27.704285714285625,68.40631487471627,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11519,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.36,11523,4,0,4609.8754045979495,4606.448168356865,3.4272362410847563,27.704285714285625,68.39716038054749,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.21,11524,4,0,4609.861118883663,4606.442286003912,3.4188328797508802,27.704285714285625,68.37425091822917,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.54,11708,4,0,4609.892547455092,4606.455227180409,3.4373202746837705,27.704285714285625,68.42460796139918,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.55,11709,4,0,4609.893499836045,4606.455619337273,3.4378804987718468,27.704285714285625,68.42613142912276,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.55,11709,4,0,4609.893499836045,4606.455619337273,3.4378804987718468,27.704285714285625,68.42613142912276,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.55,11709,4,0,4609.893499836045,4606.455619337273,3.4378804987718468,27.704285714285625,68.42613142912276,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.63,11710,4,0,4609.901118883663,4606.458756592181,3.4423622914819134,27.704285714285625,68.43831388058254,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.72,11712,4,0,4609.909690312235,4606.462286003953,3.4474043082827848,27.704285714285625,68.45200790628157,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.72,11712,4,0,4609.909690312235,4606.462286003953,3.4474043082827848,27.704285714285625,68.45200790628157,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.71,11714,4,0,4609.908737931282,4606.461893847089,3.4468440841928896,27.704285714285625,68.45048693472172,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.76,11715,4,0,4609.913499836044,4606.463854631406,3.449645204637818,27.704285714285625,68.45809032631217,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.76,11715,4,0,4609.913499836044,4606.463854631406,3.449645204637818,27.704285714285625,68.45809032631217,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.78,11716,4,0,4609.915404597949,4606.464638945134,3.4507656528157895,27.704285714285625,68.46113065689899,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.78,11716,4,0,4609.915404597949,4606.464638945134,3.4507656528157895,27.704285714285625,68.46113065689899,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.78,11716,4,0,4609.915404597949,4606.464638945134,3.4507656528157895,27.704285714285625,68.46113065689899,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.78,11716,4,0,4609.915404597949,4606.464638945134,3.4507656528157895,27.704285714285625,68.46113065689899,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.85,11730,4,0,4609.922071264616,4606.467384043179,3.4546872214368705,27.704285714285625,68.47176719984577,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.85,11730,4,0,4609.922071264616,4606.467384043179,3.4546872214368705,27.704285714285625,68.47176719984577,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.85,11730,4,0,4609.922071264616,4606.467384043179,3.4546872214368705,27.704285714285625,68.47176719984577,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.85,11730,4,0,4609.922071264616,4606.467384043179,3.4546872214368705,27.704285714285625,68.47176719984577,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4677.0,11735,4,0,4609.936356978901,4606.473266396132,3.4630905827689276,27.704285714285625,68.49453565066669,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4677.0,11735,4,0,4609.936356978901,4606.473266396132,3.4630905827689276,27.704285714285625,68.49453565066669,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.96,11736,4,0,4609.9325474550915,4606.4716977686785,3.4608496864129847,27.704285714285625,68.48846727981885,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.96,11736,4,0,4609.9325474550915,4606.4716977686785,3.4608496864129847,27.704285714285625,68.48846727981885,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.96,11736,4,0,4609.9325474550915,4606.4716977686785,3.4608496864129847,27.704285714285625,68.48846727981885,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.96,11736,4,0,4609.9325474550915,4606.4716977686785,3.4608496864129847,27.704285714285625,68.48846727981885,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.96,11736,4,0,4609.9325474550915,4606.4716977686785,3.4608496864129847,27.704285714285625,68.48846727981885,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.98,11737,4,0,4609.934452216997,4606.472482082405,3.4619701345918656,27.704285714285625,68.49150175742676,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4676.98,11737,4,0,4609.934452216997,4606.472482082405,3.4619701345918656,27.704285714285625,68.49150175742676,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4677.13,11739,4,0,4609.948737931282,4606.478364435358,3.4703734959239227,27.704285714285625,68.51424172440329,UP
2026-01-19 02:00:00,4672.52,4678.37,4661.18,4677.13,11739,4,0,4609.948737931282,4606.478364435358,3.4703734959239227,27.704285714285625,68.51424172440329,UP
